sample,label,object,group,mapping_objs
058-0,1,"mother , dishes, water , sink, she, window, son , stool , he, cookies , cookie jar, sister, cups , dish , counter, lady , sink , dish , cloth","group2, group2, group2, group2, group2, group4, group1, group1, group1, group1, group1, group1-kid-girl, group3, group3, group3, group2, group2, group2, group2","['mother', 'dish_2', 'water', 'sink', 'mother', 'window', 'boy', 'stool', 'boy', 'cookie', 'jar', 'girl', 'dish_3', 'dish_3', 'cupboard_3', 'mother', 'sink', 'dish_2', 'towel']"
058-1,1,"mother , dishes, sink , water , floor, boy , stool , cookies , cookie jar, he , cookies , hand, girl , cookie , finger , mouth , stool , window, path , grass , bushes, house , tree , window, doors, cabinets , sink, cups , dish , sink, faucets","group2, group2, group2, group2, group2, group1, group1, group1, group1, group1, group1, group1-boy-hand, group1, group1, group1-girl-hand, group1-girl-hand, group1, group4, group4, group4, group4, group4, group4, group4, group3, group3, group2, group3, group3, group2, group2","['mother', 'dish_2', 'sink', 'water', 'floor', 'boy', 'stool', 'cookie', 'jar', 'boy', 'cookie', 'boy', 'girl', 'cookie', 'girl', 'girl', 'stool', 'window', 'path', 'plant', 'plant', 'plant', 'window', 'cupboard_3', 'cupboard_3', 'sink', 'dish_3', 'dish_3', 'sink', 'sink']"
058-3,1,"boy , cookies , sister, he, stool, sister , mother , dishes, water , floor , she, puddle ","group1, group1, group1-kid-girl, group1, group1, group1, group2, group2, group2, group2, group2, group2","['boy', 'cookie', 'girl', 'boy', 'stool', 'girl', 'mother', 'dish_2', 'water', 'floor', 'mother', 'water']"
058-4,1,"mother , sink , dishes , water , sink , floor , she, water, daughter , hand , finger , brother , she, cookie, he, cookie jar, he, stool ","group2, group2, group2, group2, group2, group2, group2, group2, group1, group1-girl-hand, group1-girl-hand, group1, group1, group1, group1, group1, group1, group1","['mother', 'sink', 'dish_2', 'water', 'sink', 'floor', 'mother', 'water', 'girl', 'girl', 'girl', 'boy', 'girl', 'cookie', 'boy', 'jar', 'boy', 'stool']"
061-0,1,"mother , son , daughter, mother , dishes , she, sink , water , floor, shrubbery , bushes, stool , cookies , he , sister , cookie jar, daughter , arm , hand , cookie, he, floor , water , water, dishes ","group2, group1, group1, group2, group2, group2, group2, group2, group2, group4, group4, group1, group1, group1, group1, group1, group1, group1-girl-hand, group1-girl-hand, group1, group1, group1, group2, group2, group2","['mother', 'boy', 'girl', 'mother', 'dish_2', 'mother', 'sink', 'water', 'floor', 'plant', 'plant', 'stool', 'cookie', 'boy', 'girl', 'jar', 'girl', 'girl', 'girl', 'cookie', 'boy', 'floor', 'water', 'water', 'dish_2']"
061-1,1,"he, cookie , he, cookie , stool , she, dishes , sink , girl , cookie , he","group1, group1, group1, group1, group1, group2, group2, group2, group1, group1, group1","['boy', 'cookie', 'boy', 'cookie', 'stool', 'mother', 'dish_2', 'sink', 'girl', 'cookie', 'boy']"
065-0,1,"girl , finger , mouth , arm , boy, stool , ladder , he , cookie , hand, cookie jar, lid , cookie jar, cupboard , girl , sink , plate, water , sink , floor, window","group1, group1-girl-hand, group1-girl-hand, group1-girl-hand, group1, group1, group1, group1, group1, group1-boy-hand, group1, group1, group1, group1, group2, group2, group2, group2, group2, group2, group4","['girl', 'girl', 'girl', 'girl', 'boy', 'stool', 'stool', 'boy', 'cookie', 'boy', 'jar', 'lid', 'jar', 'cupboard_1', 'mother', 'sink', 'dish_2', 'water', 'sink', 'floor', 'window']"
065-1,1,"boy , cookie, she, mother , boy , cookie , hand, he , cookie jar, stool , mother , dishes, water , dishes, she, girls , water, floor","group1, group1, group1, group2, group1, group1, group1-boy-hand, group1, group1, group1, group2, group2, group2, group2, group2, group1, group2, group2","['boy', 'cookie', 'girl', 'mother', 'boy', 'cookie', 'boy', 'boy', 'jar', 'stool', 'mother', 'dish_2', 'water', 'dish_2', 'mother', 'girl', 'water', 'floor']"
065-2,1,"boy , stool , he , cookie , cookie jar, sister , lid, he , cookie , hand, sister , hand , cookie , hand, mother , sink , dish , towel, sink , faucets, water , she, floor, sink , cups , plate, sink , window, garage , bushes , garage , window, curtains, garage , window, curtains , window, cupboards , sink","group1, group1, group1, group1, group1, group1, group1, group1, group1, group1-boy-hand, group1, group1-girl-hand, group1, group1-boy-hand, group2, group2, group2, group2, group2, group2, group2, group2, group2, group2, group3, group3, group2, group4, group4, group4, group4, group4, group4, group4, group4, group4, group4, group3, group2","['boy', 'stool', 'boy', 'cookie', 'jar', 'girl', 'lid', 'boy', 'cookie', 'boy', 'girl', 'girl', 'cookie', 'boy', 'mother', 'sink', 'dish_2', 'towel', 'sink', 'sink', 'water', 'mother', 'floor', 'sink', 'dish_3', 'dish_3', 'sink', 'window', 'garage', 'plant', 'garage', 'window', 'curtain', 'garage', 'window', 'curtain', 'window', 'cupboard_3', 'sink']"
066-0,1,"boy, stool, stepstool, she, he, cookies, sink , floor , mother , dishes, boy , stepstool , water, floor, water , water","group1, group1, group1, group1, group1, group1, group2, group2, group2, group2, group1, group1, group2, group2, group2, group2","['boy', 'stool', 'stool', 'girl', 'boy', 'cookie', 'sink', 'floor', 'mother', 'dish_2', 'boy', 'stool', 'water', 'floor', 'water', 'water']"
067-1,1,"girl, plate, she, water , sink, boy , stool , he, cupboard, he, mother, water, sink , girl , hand , boy, jar","group2, group2, group2, group2, group2, group1, group1, group1, group1, group1, group2, group2, group2, group1, group1-girl-hand, group1, group1","['mother', 'dish_2', 'mother', 'water', 'sink', 'boy', 'stool', 'boy', 'cupboard_1', 'boy', 'mother', 'water', 'sink', 'girl', 'girl', 'boy', 'jar']"
067-2,1,"boy , girl , mama , dishes, girl , boy , girl , boy, hand , sink ","group1, group1, group2, group2, group1, group1, group1, group1, group1-boy-hand, group2","['boy', 'girl', 'mother', 'dish_2', 'girl', 'boy', 'girl', 'boy', 'boy', 'sink']"
070-2,1,"dishes, stool , jars, water, floor, he, girl , cookies, she, dishes, cup , saucer , plate , counter","group2, group1, group1, group2, group2, group1, group1, group1, group2, group2, group3, group3, group3, group3","['dish_2', 'stool', 'jar', 'water', 'floor', 'boy', 'girl', 'cookie', 'mother', 'dish_2', 'dish_3', 'dish_3', 'dish_3', 'cupboard_3']"
076-0,1,"children , he, cookies, she, mother , he, cookie , she, dishes, she , water , she, kids , she , dishes, she, boy , she , dish, she , he , cookie jar, he , water , floor , cookie jar, floor ","group1-they, group1, group1, group1, group2, group1, group1, group2, group2, group2, group2, group2, group1-they, group2, group2, group2, group1, group2, group2, group2, group1, group1, group1, group2, group2, group1, group1","['kids', 'boy', 'cookie', 'girl', 'mother', 'boy', 'cookie', 'mother', 'dish_2', 'mother', 'water', 'mother', 'kids', 'mother', 'dish_2', 'mother', 'boy', 'mother', 'dish_2', 'mother', 'boy', 'jar', 'boy', 'water', 'floor', 'jar', 'floor']"
076-2,1,"sink, she, plate , boy , cookies, he, stool, he, cookie jar, girl , hand , he, she , finger , mouth , she , he, she, mouth , cookie, girl, cookies , hand, finger , mouth , mother , she","group2, group2, group2, group1, group1, group1, group1, group1, group1, group1, group1-girl-hand, group1, group1, group1-girl-hand, group1-girl-hand, group1, group1, group1, group1-girl-hand, group1, group1, group1, group1-girl-hand, group1-girl-hand, group1-girl-hand, group2, group2","['sink', 'mother', 'dish_2', 'boy', 'cookie', 'boy', 'stool', 'boy', 'jar', 'girl', 'girl', 'boy', 'girl', 'girl', 'girl', 'girl', 'boy', 'girl', 'girl', 'cookie', 'girl', 'cookie', 'girl', 'girl', 'girl', 'mother', 'mother']"
076-4,1,"boy , cookie jar, he , she , cookies , he , mom , dishes , water , kids ","group1, group1, group1, group1, group1, group1, group2, group2, group2, group1-they","['boy', 'jar', 'boy', 'girl', 'cookie', 'boy', 'mother', 'dish_2', 'water', 'kids']"
078-0,1,"girl , boy , cookies , jar, stool , mother , dishes, water, sink, water , floor, boy, stool, cookie jar, dishes , faucet, water, floor, cookie jar, stool, dishes, water ","group1, group1, group1, group1, group1, group2, group2, group2, group2, group2, group2, group1, group1, group1, group2, group2, group2, group2, group1, group1, group2, group2","['girl', 'boy', 'cookie', 'jar', 'stool', 'mother', 'dish_2', 'water', 'sink', 'water', 'floor', 'boy', 'stool', 'jar', 'dish_2', 'sink', 'water', 'floor', 'jar', 'stool', 'dish_2', 'water']"
078-1,1,"cookie jar, he, stool, he, lady , dishes, sink , floor, cups , boy , cookie jar, girl , water, floor, girl, dishes, boy, stool , he, cookie jar, sister, water , faucet , floor","group1, group1, group1, group1, group2, group2, group2, group2, group3, group1, group1, group1, group2, group2, group2, group2, group1, group1, group1, group1, group1-kid-girl, group2, group2, group2","['jar', 'boy', 'stool', 'boy', 'mother', 'dish_2', 'sink', 'floor', 'dish_3', 'boy', 'jar', 'girl', 'water', 'floor', 'mother', 'dish_2', 'boy', 'stool', 'boy', 'jar', 'girl', 'water', 'sink', 'floor']"
087-1,1,"she, hair ","group2, group1-boy-hand","['mother', 'boy']"
089-0,1,"boy , cookie jar, girl , stool , cookie jar, lid, door, mother, dishes , water , water , sink, dishes , sink, window , she , dishes, water , sink, dishes , sink, trees , window , girl, cookie , boy, hand , cookie jar, cookie , hand, he ","group1, group1, group1, group1, group1, group1, group1, group2, group2, group2, group2, group2, group2, group2, group4, group2, group2, group2, group2, group2, group2, group4, group4, group1, group1, group1, group1-boy-hand, group1, group1, group1-boy-hand, group1","['boy', 'jar', 'girl', 'stool', 'jar', 'lid', 'cupboard_1', 'mother', 'dish_2', 'water', 'water', 'sink', 'dish_2', 'sink', 'window', 'mother', 'dish_2', 'water', 'sink', 'dish_2', 'sink', 'plant', 'window', 'girl', 'cookie', 'boy', 'boy', 'jar', 'cookie', 'boy', 'boy']"
091-0,1,"dishes , child , cookies , jar, stool, water, sink, boy , cookies , jar , cover , he, cookie , stool , water, sink , she, dishes","group2, group1-kid-boy, group1, group1, group1, group2, group2, group1, group1, group1, group1, group1, group1, group1, group2, group2, group2, group2","['dish_2', 'boy', 'cookie', 'jar', 'stool', 'water', 'sink', 'boy', 'cookie', 'jar', 'lid', 'boy', 'cookie', 'stool', 'water', 'sink', 'mother', 'dish_2']"
091-1,1,"boy , cookie jar, girl , woman , dishes , water, floor, she, dishes , boy , cookies , jar, girl, woman , dishes, she, floor ","group1, group1, group1, group2, group2, group2, group2, group2, group2, group1, group1, group1, group1, group2, group2, group2, group2","['boy', 'jar', 'girl', 'mother', 'dish_2', 'water', 'floor', 'mother', 'dish_2', 'boy', 'cookie', 'jar', 'girl', 'mother', 'dish_2', 'mother', 'floor']"
091-2,1,"boy , cookie jar, girl, woman , dishes , water , floor, boy , cookies , jar , stool , he, water, woman , dishes","group1, group1, group1, group2, group2, group2, group2, group1, group1, group1, group1, group1, group2, group2, group2","['boy', 'jar', 'girl', 'mother', 'dish_2', 'water', 'floor', 'boy', 'cookie', 'jar', 'stool', 'boy', 'water', 'mother', 'dish_2']"
094-1,1,"boy, cookie, stool , girl , mouth, mama , dishes, water, sink, she, dishes, she, window, yard , cups , dish ","group1, group1, group1, group1, group1-girl-hand, group2, group2, group2, group2, group2, group2, group2, group4, group4, group3, group3","['boy', 'cookie', 'stool', 'girl', 'girl', 'mother', 'dish_2', 'water', 'sink', 'mother', 'dish_2', 'mother', 'window', 'yard', 'dish_3', 'dish_3']"
094-2,1,"sink , boy , cookies , sister, mom , dishes , water, she, boy, stool , cookie, he, sink, window , yard, window , house","group2, group1, group1, group1-kid-girl, group2, group2, group2, group2, group1, group1, group1, group1, group2, group4, group4, group4, group4","['sink', 'boy', 'cookie', 'girl', 'mother', 'dish_2', 'water', 'mother', 'boy', 'stool', 'cookie', 'boy', 'sink', 'window', 'yard', 'window']"
094-3,1,"mother, son , daughter, water, sink, she, dishes, kids , cookie jar, water , boy, stool","group2, group1, group1, group2, group2, group2, group2, group1-they, group1, group2, group1, group1","['mother', 'boy', 'girl', 'water', 'sink', 'mother', 'dish_2', 'kids', 'jar', 'water', 'boy', 'stool']"
097-1,1,"boy , woman, sink , curtains, stool ","group1, group2, group2, group4, group1","['boy', 'mother', 'sink', 'curtain', 'stool']"
120-0,1,"boy , cookies , cookie jar, girl, woman , dishes , back , children, sink , water , floor, stool , boy ","group1, group1, group1, group1, group2, group2, group2, group1-they, group2, group2, group2, group1, group1","['boy', 'cookie', 'jar', 'girl', 'mother', 'dish_2', 'mother', 'kids', 'sink', 'water', 'floor', 'stool', 'boy']"
120-1,1,"boy , cookies , cookie jar, stool , he, cookies , sister, mother , dishes, sink , sister, mother , water, sink , mother, puddle","group1, group1, group1, group1, group1, group1, group1-kid-girl, group2, group2, group2, group1-kid-girl, group2, group2, group2, group2, group2","['boy', 'cookie', 'jar', 'stool', 'boy', 'cookie', 'girl', 'mother', 'dish_2', 'sink', 'girl', 'mother', 'water', 'sink', 'mother', 'water']"
120-2,1,"boy , cookies , sister, mother , stool , mother , dishes , sink , floor, she, moisture","group1, group1, group1-kid-girl, group2, group1, group2, group2, group2, group2, group2, group2","['boy', 'cookie', 'girl', 'mother', 'stool', 'mother', 'dish_2', 'sink', 'floor', 'mother', 'water']"
120-3,1,"boy , cookie , mother, he, sister , finger , lips, stool , woman , dishes, she, faucet , sink , floor , she, puddle, she, children","group1, group1, group2, group1, group1, group1-girl-hand, group1-girl-hand, group1, group2, group2, group2, group2, group2, group2, group2, group2, group2, group1-they","['boy', 'cookie', 'mother', 'boy', 'girl', 'girl', 'girl', 'stool', 'mother', 'dish_2', 'mother', 'sink', 'sink', 'floor', 'mother', 'water', 'mother', 'kids']"
120-4,1,"boy , cookies , mother, stool , girl , cookie, mother , dishes , sink , floor, she, water , window , she, dishes","group1, group1, group2, group1, group1, group1, group2, group2, group2, group2, group2, group2, group4, group2, group2","['boy', 'cookie', 'mother', 'stool', 'girl', 'cookie', 'mother', 'dish_2', 'sink', 'floor', 'mother', 'water', 'window', 'mother', 'dish_2']"
122-0,1,"she, water , children , mother, cookies, boy , water, boy , cookies ","group2, group2, group1-they, group2, group1, group1, group2, group1, group1","['mother', 'water', 'kids', 'mother', 'cookie', 'boy', 'water', 'boy', 'cookie']"
122-1,1,"somebody , dishes, someone, stool , somebody, dishes, water, floor , sink ","group2, group2, group1-kid-boy, group1, group2, group2, group2, group2, group2","['mother', 'dish_2', 'boy', 'stool', 'mother', 'dish_2', 'water', 'floor', 'sink']"
125-0,1,"cookie jar, cookie jar, footstool, cookie jar, woman , she, plate, she , plate ","group1, group1, group1, group1, group2, group2, group2, group2, group2","['jar', 'jar', 'stool', 'jar', 'mother', 'mother', 'dish_2', 'mother', 'dish_2']"
127-0,1,"mother, dishes, water, sink, he, stool, he, she , cookie, stool","group2, group2, group2, group2, group1, group1, group1, group1, group1, group1","['mother', 'dish_2', 'water', 'sink', 'boy', 'stool', 'boy', 'girl', 'cookie', 'stool']"
134-0,1,"boy , cookies , cupboard, girl , hand , stool , he, lady , dishes, sink , water , floor, she, window, grass , shrubbery , cups , plate , sink","group1, group1, group1, group1, group1-girl-hand, group1, group1, group2, group2, group2, group2, group2, group2, group4, group4, group4, group3, group3, group2","['boy', 'cookie', 'cupboard_1', 'girl', 'girl', 'stool', 'boy', 'mother', 'dish_2', 'sink', 'water', 'floor', 'mother', 'window', 'plant', 'plant', 'dish_3', 'dish_3', 'sink']"
